,Corrente,Seca,Imediata,Geral
mean,1.7762628548230441,1.4903042061879703,0.6046272805761643,1.147853351566824
std,0.04740930492725309,0.03934263040322425,0.0619597505289156,0.11673113924649736
min,1.6968742317764933,1.4218899343506755,0.5017334317572604,1.015152599505177
25%,1.752292290385987,1.473437959144104,0.5832344626996896,1.0572132183664429
50%,1.7757694025206245,1.4868314697071816,0.5950700037837193,1.1017880066351453
75%,1.8143905534160338,1.4986807639245456,0.6185381392212044,1.263693701426156
max,1.8391265373068173,1.5619957538312967,0.7265082451902405,1.2855469635394925
