,Corrente,Seca,Imediata,Geral
mean,1.564055726376925,1.1728730238660534,0.6764169030522017,0.8060130285460129
std,0.1497199107545793,0.15368774376440686,0.11191440263527357,0.0309395853787299
min,1.2728501429305101,0.8561823423305743,0.4389930964657087,0.7565962210572188
25%,1.4710571887025488,1.0215267009533178,0.5837906884332561,0.7783707979458503
50%,1.5576531052356084,1.218384290121069,0.6737870117356104,0.7969281227860429
75%,1.6411287843583158,1.3009213250593268,0.740085537400982,0.8230818522951469
max,1.8424677146182447,1.3934438325229637,0.93661975298756,0.8537479083433683
