,Corrente,Seca,Imediata,Geral
mean,2.142433542724164,2.132566399254781,1.610955974734626,0.8989453542829788
std,0.3646318321591257,0.3627528472512227,0.31905900253568176,0.046766299110722984
min,1.5855141673118947,1.57735763929344,1.1641967120617156,0.8258963663878157
25%,1.9269738993290746,1.9187812819102077,1.406094336501976,0.8779469835489162
50%,2.249287105747305,2.2394921830582235,1.684735633901997,0.8912127067891285
75%,2.3171354210419737,2.3046729437535625,1.8029982578876262,0.920760591530792
max,2.6889917560188192,2.6761481823930735,2.0740918316528885,0.9678180390671599
