Liquidez,Teste,Estatística,Valor p
Corrente,Teste t,-1.0475116021483755,0.311450112905174
Corrente,Teste H,0.8366734832992544,0.36034989260651173
Seca,Teste t,-1.7338614448812013,0.10344093862059253
Seca,Teste H,2.227266530334009,0.13559354521183473
Imediata,Teste t,-2.9710773006506987,0.00951673545159331
Imediata,Teste H,4.693251533742331,0.030281293470426626
Geral,Teste t,-2.1696442941708627,0.04650811832091903
Geral,Teste H,3.525153374233131,0.06044423260240552
