,Corrente,Seca,Imediata,Geral
mean,1.9993520802042406,1.4507587375545001,0.7401620102567156,1.4801147554145118
std,0.050215402669480144,0.044602072355234695,0.04101456646893725,0.028621605139660448
min,1.9084726742994667,1.3629268027460593,0.6581364961330936,1.3919445011292075
25%,1.9581659613580673,1.4132636475162823,0.7073287536078513,1.4599405467417594
50%,1.996620246817702,1.4487860400700134,0.7372887794944154,1.4804614443783066
75%,2.0261077793780706,1.4768017838475367,0.7621020915440158,1.4997042051810736
max,2.223302341515539,1.601508269680688,0.9136273379348778,1.5712324340004713
