DT_REFER,Corrente,Seca,Imediata,Geral
2017Q1,1.028472019837762,0.9789883723881992,0.4660241352053195,0.61043196628447
2017Q2,0.9280198170475306,0.8884178371069287,0.3974706359442462,0.5881202203670398
2017Q3,0.8431044126853369,0.8132216947809421,0.31724329059198736,0.5916081860520872
2017Q4,0.9350078300323519,0.9036133679044731,0.40179025309067296,0.6294606722181055
2018Q1,0.8573256415386943,0.8267989345189755,0.34940150525723523,0.608773959583304
2018Q2,0.9938813229371763,0.9546009434391615,0.394139738047349,0.6286330273450328
2018Q3,0.9895550236169566,0.9510561117995933,0.3949379096608733,0.6530988983518619
2018Q4,1.0991972031461479,1.0457621947495248,0.4781486870259424,0.6588432500557535
2019Q1,1.1067027052107674,1.0596798208957132,0.47811667597656343,0.6692773614709743
2019Q2,1.2111128737143542,1.1613204693761459,0.5897104617461576,0.707879409719105
2019Q3,1.137173930890954,1.0974018130389094,0.4902939214813652,0.7067835757893626
2019Q4,1.1179128387071793,1.0940207357138516,0.522290719243114,0.7087874182086294
2020Q1,1.1682112171354853,1.1296581607064782,0.5547709848076647,0.7300267015865631
2020Q2,1.1299707486633688,1.0930209801958704,0.5945902292160516,0.7406394798754478
2020Q3,1.1752900076457817,1.137906116391544,0.6780939355851755,0.7495907287263368
2020Q4,1.1674372473221886,1.1260715262495835,0.617800533347557,0.7143306663847725
2021Q1,1.3231675433394565,1.2647898890335276,0.7449368415123396,0.738438977296152
2021Q2,1.311228768645433,1.2619526156760408,0.6812672985384729,0.7516954852084073
2021Q3,1.2297207897482951,1.1779466013833289,0.5756907300862536,0.7473270978256285
2021Q4,1.1921044934475469,1.1151720256499655,0.5108738290525063,0.7452177202136347
