,Corrente,Seca,Imediata,Geral
mean,1.0755367477272466,1.0366313538400573,0.47458716611305163,0.6744180508819749
std,0.03667743669846105,0.03484628730411457,0.026590882533222664,0.014028981601484053
min,0.9372024465604969,0.9195225694272002,0.39600871041417723,0.6238998100552215
25%,1.0525007644976114,1.0139654383143846,0.45720022799464866,0.6648083772887835
50%,1.076884104896029,1.0375422244986057,0.47584437323525836,0.6744609239662311
75%,1.1009743789957893,1.0614058600725236,0.4920119062652434,0.6843438058265067
max,1.1738915882193774,1.1247201470643657,0.5557536225482432,0.7154549679371296
