,Corrente,Seca,Imediata,Geral
mean,1.7760479057411214,1.4897561585497237,0.6060635531663991,1.1474996186990234
std,0.014019442905361562,0.013313724568604036,0.019098227937738986,0.03938952085646002
min,1.7438437781462706,1.4646380535177252,0.5474388594945646,1.066123201447618
25%,1.7656709797192864,1.4792213691201357,0.594272799258716,1.125950972692857
50%,1.7781705361949114,1.4907359308882704,0.6068700591337864,1.144306192672639
75%,1.7858528696168021,1.4971464633399982,0.618010802766924,1.1700041254869848
max,1.8138059758402412,1.528039319159734,0.6473390521246154,1.2523943321591426
