,Corrente,Seca,Imediata,Geral
mean,1.9389744212481084,1.4376207519866435,0.7836465853490207,1.439197666568849
std,0.030864652990710468,0.034800524549067444,0.03345897087094409,0.020717760394021678
min,1.8325710636059127,1.3322603538251188,0.6673604256212482,1.3570355102815665
25%,1.9175749564288562,1.4137983055051049,0.7623305307770021,1.4261286708956247
50%,1.939803221715263,1.4373559832730907,0.7857219403126322,1.439596642513116
75%,1.9611287998305418,1.462082137596493,0.8064770457430888,1.4530460996479897
max,2.0266157077042264,1.5518253692661506,0.8782314136468928,1.5050030033067672
