,Corrente,Seca,Imediata,Geral
mean,2.3825039175183793,2.1451864325435026,1.2760682632011335,1.1136124058752934
std,0.18802984690914112,0.18269874817915613,0.1700572219945793,0.04722533524253696
min,1.895593057414998,1.7008804658377437,0.8484174630588077,0.9916523546165452
25%,2.250436261514668,2.0138037241888047,1.1520689736329621,1.0795008610725054
50%,2.3765122718840526,2.1428156041460595,1.2745106956196959,1.1123313741423015
75%,2.5066940905790696,2.2763105590688686,1.3907648531830437,1.145453323498492
max,2.9492036614928017,2.6752414883142324,1.7751309395330952,1.270170805564701
