,Corrente,Seca,Imediata,Geral
mean,1.3554827931695916,1.317632437864969,0.6006148738811604,0.9645965612553508
std,0.13116487750467157,0.14317120009851744,0.12304039128975866,0.07366653095255035
min,1.2302725639000207,1.1474080164155682,0.27365696314407223,0.8427426761900119
25%,1.2713537134590644,1.2063612478794155,0.5464293572808943,0.9306508026789259
50%,1.3056302432590727,1.2403231284359522,0.5530119336487849,0.9333311592799354
75%,1.3399067730590812,1.4352302363586573,0.5595945100166756,0.9352158967301509
max,1.7584126132174707,1.773977321127557,1.0079118300249137,1.1814452058893004
