,Corrente,Seca,Imediata,Geral
mean,1.9989789305982046,1.4515321541351591,0.7381301302599855,1.4797180776062748
std,0.15074330086453824,0.13560070962967619,0.12007446983649961,0.08704916493218642
min,1.8955257414092124,1.3408762638039575,0.6250051998619709,1.362808506685432
25%,1.9096772032934584,1.3825128230542658,0.6863461188031914,1.4109028133473067
50%,1.9593815742331722,1.4025696516290396,0.6964188598849904,1.468692328405747
75%,1.9863120903626763,1.4546458749102966,0.7381219358081026,1.5518122471997948
max,2.383766817102733,1.7959564230933078,1.0376263577965477,1.6124334736925372
