,Corrente,Seca,Imediata,Geral
mean,2.1595785128589555,2.1225482032227845,1.5947382777759176,0.8975698126519102
std,0.12824421315485088,0.1205527791619601,0.1053356490705556,0.014852725371375641
min,1.8304402360089131,1.8135930974086945,1.3677373784156825,0.8520457438602353
25%,2.067563935370451,2.0423354371080795,1.5126911014933202,0.8881348305150013
50%,2.1868302441604692,2.14039401421074,1.6012909347519408,0.8982950052249721
75%,2.2488478030973003,2.195429023180393,1.676643660128053,0.9080076344865676
max,2.4649571469784037,2.3904861809538764,1.7989895666393405,0.9278067482325053
