,Corrente,Seca,Imediata,Geral
mean,1.0144054315477673,0.8998329662796333,0.2832081646243012,0.8213217287058181
std,0.10399837435725175,0.09564839506410183,0.06862458719260796,0.042433778544517124
min,0.8477462479395097,0.7834219198717128,0.20527698446710776,0.7309312823349913
25%,0.9305220600711672,0.8343333816935662,0.22796977095814455,0.8061166839523339
50%,1.0414722354070765,0.8972782020395577,0.262935879477269,0.8353274235305364
75%,1.0553162407432923,0.9181524776573518,0.3454449481681216,0.8476579727258116
max,1.2064363370524154,1.0922423018524907,0.39721549060343986,0.8632987131743863
