,Corrente,Seca,Imediata,Geral
mean,1.09026159362311,1.0566657617125308,0.47210400308896866,0.6765965731230109
std,0.0479068475275223,0.044912190911050365,0.03716270403334566,0.022425315864626837
min,0.9234403325778254,0.9362805646342501,0.37216970745905426,0.6286330273450328
25%,1.0558970808221777,1.0457621947495248,0.44079844690911973,0.6588432500557535
50%,1.1067027052107674,1.0698914652316882,0.4781486870259424,0.6692773614709743
75%,1.1179128387071793,1.0940207357138516,0.4902939214813652,0.6931296831436203
max,1.1741434023026542,1.1454893150413121,0.5560005904946358,0.7184051386879629
