,Corrente,Seca,Imediata,Geral
mean,1.5203011932586763,1.2915490175224185,0.5924761778478336,0.9214183464608495
std,0.034047437391733285,0.02929267663035011,0.03272629461925215,0.015851337649646646
min,1.4333591840447406,1.2188584416868675,0.5037463285310873,0.8800905797098189
25%,1.4950209600697684,1.2700869234189205,0.569541981613199,0.911138016289696
50%,1.5167699730540047,1.28829911426236,0.5911193378526078,0.921196648944293
75%,1.5423726304064316,1.3094053656444307,0.6148447686065704,0.9317429789269442
max,1.6918499952469368,1.3866986328399167,0.7072845211513055,0.9721558572899232
