,Corrente,Seca,Imediata,Geral
mean,1.4734392226302875,1.0629277180491452,0.44581557506789615,0.9498774124276363
std,0.05764811411648852,0.05978427948774114,0.03721095710599184,0.045699668972551226
min,1.3918495580909402,0.9610259259384921,0.3956216325790074,0.9061140071658133
25%,1.4478800493204242,1.032553584722689,0.4150670095510214,0.9131094444389203
50%,1.4713591054750947,1.0560419939169177,0.4447174840284816,0.9417970379369439
75%,1.5317597218669798,1.1154906089266836,0.47259113006199926,0.9687733978941555
max,1.5399043966994033,1.1335568187246514,0.4974598055542019,1.0491148556965093
