,Corrente,Seca,Imediata,Geral
mean,2.2125623428166254,2.14369557251717,1.358965069757388,1.627416669330342
std,0.24615745734653455,0.3245442668035643,0.34836366317237355,0.16383031195145092
min,1.512121549177722,1.366679478666446,0.5791967140039871,1.3162404524395375
25%,2.067021522673558,1.9233114213071272,1.1966015423933745,1.4836029757270417
50%,2.2091934551354644,2.1178479801158563,1.3531549132916867,1.6124199885840103
75%,2.397055068677859,2.4316849647883054,1.5848858794333927,1.7609849490972231
max,2.6550760151429147,2.996538461595728,2.1060216477919056,2.0310635360194973
