DT_REFER,RCT/CP,RCT/PT
2017Q1,3.273056562239433,0.7114489910145503
2017Q2,3.68995593926041,0.7208439721144749
2017Q3,3.460695785236608,0.7025906301860072
2017Q4,6.97096813397056,0.7114445773123769
2018Q1,-1.388705715537457,0.7053656601829843
2018Q2,3.428301220784582,0.7330360629906082
2018Q3,3.674624336144027,0.7339788070726171
2018Q4,2.074984085898548,0.7329025466126089
2019Q1,2.3777613915538742,0.73324769731209
2019Q2,2.2683394049519054,0.7249722171265067
2019Q3,2.7598202134143004,0.7338806313430163
2019Q4,3.2580111390163493,0.7495874309442669
2020Q1,10.77632282629636,0.7761216571436426
2020Q2,4.841099115407509,0.7638784476092613
2020Q3,4.606869741316688,0.7567203609953914
2020Q4,4.066654552047031,0.7423261686215925
2021Q1,3.9774736162428193,0.7386860839137194
2021Q2,4.1715261392074705,0.7367219901948384
2021Q3,4.374865517018606,0.7438561911225763
2021Q4,4.34684862381859,0.7553873551542236
