DT_REFER,Corrente,Seca,Imediata,Geral
2017Q1,1.3885300029260979,1.252576353297271,0.6224541300821407,0.9284206956634007
2017Q2,1.3328745624098581,1.2097311094840955,0.5811775282392523,0.9083674873078319
2017Q3,1.3121273003881637,1.2364074057292247,0.6409717616754611,0.9081842804316637
2017Q4,1.0530077291836029,1.0125684534310424,0.515795486900917,0.8331206169639052
2018Q1,1.06232518327128,0.9113362966378662,0.39721549060343986,0.8632987131743863
2018Q2,1.0548129738242866,0.9181524776573518,0.3454449481681216,0.8476579727258116
2018Q3,0.9305220600711672,0.8293094774226796,0.2183075148460161,0.8573648673672569
2018Q4,0.8477462479395097,0.7834219198717128,0.262935879477269,0.8353274235305364
2019Q1,1.0086399048680386,0.837657762216447,0.2559721074759104,0.7309312823349913
2019Q2,1.0553162407432923,0.8972782020395577,0.20527698446710776,0.8061166839523339
2019Q3,0.9223777007528382,0.8343333816935662,0.22796977095814455,0.7817647127717176
2019Q4,1.0414722354070765,0.9947648771250286,0.36209382247862915,0.8266912263053166
2020Q1,1.2064363370524154,1.0922423018524907,0.27365696314407223,0.8427426761900119
2020Q2,1.3399067730590812,1.2742850089924886,0.5337317705745255,0.9298551835281318
2020Q4,1.2541087907476263,1.2063612478794155,0.5595945100166756,0.9314464218297199
2021Q1,1.2713537134590644,1.2025737309786457,0.5464293572808943,0.9352158967301509
2021Q2,1.6703680187617769,1.5961754637248262,0.9363893331559916,1.1441002770945978
2021Q3,1.8464572076731645,1.773977321127557,1.079434326893836,1.2187901346840027
