,Corrente,Seca,Imediata,Geral
mean,1.505499655708929,1.273694635703303,0.5712747585369622,0.9135210832513603
std,0.029204096244624465,0.03576359772684487,0.04741084859465429,0.03248734607585754
min,1.4249802048983415,1.2048444271788117,0.489259741365903,0.8704181755955801
25%,1.4870990850014678,1.257426574653268,0.5487225266612392,0.8784643038645346
50%,1.512399657080917,1.2621632065126762,0.549891160686608,0.9108338136767278
75%,1.5207513652081723,1.2790773017304162,0.6098234597625604,0.9353698958975927
max,1.5759258121919035,1.4290085003767024,0.7061688203035836,0.9884411885812538
