,Corrente,Seca,Imediata,Geral
mean,2.385989754897663,2.1511078342018206,1.2736315791386486,1.1123313741423015
std,0.5756221692819196,0.5524957144737662,0.5083524604669035,0.1389147798204199
min,1.8098889980097783,1.6164073812298785,0.8371844607317618,0.9715402193304972
25%,1.9255214851634064,1.7130989789424638,0.8523646493017195,0.9962616053075545
50%,2.143027980747358,1.9018349871630775,1.0208793292040954,1.077515266343294
75%,3.0497746769103564,2.7561034653101,1.8229947410655054,1.220813173205209
max,3.081950256611062,2.8774436961107717,1.9112575273014716,1.3408652268991363
