,Corrente,Seca,Imediata,Geral
mean,1.5227330481389556,1.2904248856468572,0.5917906659208821,0.9193595177535039
std,0.03190855173607106,0.02949786989812424,0.03403230422655155,0.01621430260072152
min,1.4491826785405229,1.2304818477922819,0.5338098945038479,0.8788923242074934
25%,1.5017903870126972,1.270109787416418,0.5649972165840208,0.9099803546191374
50%,1.5226135395986766,1.2875195350981326,0.594628563389197,0.9176315360254015
75%,1.5460776745541875,1.310677135966617,0.6103171297878573,0.9308768835481005
max,1.6176229331979064,1.3759588851936004,0.6726825856632654,0.964816561520377
