,Corrente,Seca,Imediata,Geral
mean,2.3328601629135175,2.0646902271439864,1.219596520590902,1.098729580991865
std,0.36999596667180784,0.36677083219275025,0.36070048964680906,0.0787386053419516
min,1.8432352547291848,1.6375299352262431,0.8429530750768367,0.9769862634764837
25%,2.09822592491072,1.7999819546861668,0.8580304757166184,1.0168280928097873
50%,2.143027980747358,1.9018349871630775,1.0208793292040954,1.077515266343294
75%,2.6096632018189885,2.343220071242535,1.489759564691063,1.1699581984907228
max,3.081950256611062,2.810944556730408,1.9079318257459161,1.235686700831275
