,Corrente,Seca,Imediata,Geral
mean,1.4346998340785078,1.359113364305286,0.6564771918377924,1.0017068419095734
std,0.0835078140992882,0.08467736907771607,0.09501696142518645,0.04833269864083294
min,1.2362316206119222,1.148828335253357,0.4036943668592988,0.8769489495300101
25%,1.3771029922701599,1.303970643614681,0.5904324802561014,0.967908945086216
50%,1.4327249391717443,1.3593183437119296,0.6586452997960153,0.9986241929176531
75%,1.4886743991462772,1.4141852089835694,0.7252518659222473,1.035623803880474
max,1.6978084504057203,1.6268290109184484,0.9965737255669604,1.1548634739811905
