,Corrente,Seca,Imediata,Geral
mean,1.7757495165589625,1.4863026911533985,0.5952439992293975,1.1378031604369083
std,0.02153769896772542,0.011944747710021285,0.015588513994739083,0.07466464232869985
min,1.7313561265754125,1.4218899343506755,0.5363142755969235,1.0156926022395474
25%,1.7572350171776419,1.4812713180955688,0.5861282055792233,1.077991495754754
50%,1.7757694025206245,1.4868314697071816,0.5930188165746091,1.151318249835751
75%,1.7863297286698758,1.4905860727128037,0.5999094275699949,1.1695429121825547
max,1.8329918055785088,1.531114492719725,0.6725231922057224,1.2722624052845077
