Liquidez,Teste,Estatística,Valor p
Corrente,Teste t,1.8274900628416413,0.08758648926331648
Corrente,Teste H,2.5239263803681005,0.11213107560602814
Seca,Teste t,1.820471964214645,0.08869552387220327
Seca,Teste H,2.5239263803681005,0.11213107560602814
Imediata,Teste t,-0.9812670677267104,0.3420240420235674
Imediata,Teste H,0.18773006134969325,0.6648126209477461
Geral,Teste t,3.6955945438024713,0.002158477709279321
Geral,Teste H,8.067757327880024,0.004505985267541081
