,Corrente,Seca,Imediata,Geral
mean,2.178874674024288,2.0588860402943467,1.3747383737432477,1.582847812880957
std,0.16424700819036037,0.1669767762417831,0.17095745595862377,0.1069138304398764
min,1.7230716762537068,1.5404794543493066,0.8463627364186135,1.2773909562098564
25%,2.056110861494613,1.9442958132217092,1.2601102884257114,1.5107237925243204
50%,2.1724526098982695,2.051412055136256,1.3684937532332833,1.5822085405960045
75%,2.2868892114469315,2.169481192933224,1.4880116002442367,1.6508693218696529
max,2.699619427028976,2.8186791232512647,1.9214009129115084,1.9368434420534644
