,Corrente,Seca,Imediata,Geral
mean,1.4743475223359253,1.0625707611738116,0.4453673839152223,0.9502849953829529
std,0.01892562993218877,0.020146523247147132,0.01261028037272677,0.015779864022748
min,1.4158559174178331,1.00479325259036,0.4093814325537173,0.9145505503991886
25%,1.4618678283595832,1.0481847409445553,0.4368120364840875,0.939277252486824
50%,1.474542755603746,1.062494208431704,0.4456323858445592,0.9494057490336197
75%,1.488056573087863,1.0760050998042978,0.45407222661561286,0.9598659361643018
max,1.5261880417739722,1.1255609135685538,0.4904089046217845,1.0149061202878034
