,Corrente,Seca,Imediata,Geral
mean,2.432577603893865,2.180433567182171,1.26206816846157,1.329534915253818
std,0.46658987704803034,0.45274306156146094,0.4189600272536913,0.394094947482931
min,1.9833799795033975,1.73802151027826,0.8371844607317618,0.9722248275067532
25%,2.084238120767998,1.8294491763978022,0.9445421290500459,1.0026867192512448
50%,2.1414980821648535,1.895220206156616,1.024174579206345,1.0545745044799653
75%,2.967454459277818,2.67106151897219,1.6574515846050935,1.7101733027001185
max,3.1320271613437325,2.8368925229831765,1.9056315162438917,1.8613285816151814
