,Corrente,Seca,Imediata,Geral
mean,1.431438473458855,1.3576025124259041,0.6548727101776658,1.0003584316761025
std,0.26283258461906894,0.26628958872828734,0.2967634224932355,0.1464103659857211
min,1.2064363370524154,1.0922423018524907,0.27365696314407223,0.8427426761900119
25%,1.258420021425486,1.2035206102038383,0.5369061672511177,0.9302529931035288
50%,1.3056302432590727,1.2403231284359522,0.5530119336487849,0.9333311592799354
75%,1.587752707336103,1.5157028500417418,0.8421906273711626,1.091879182003486
max,1.8464572076731645,1.773977321127557,1.079434326893836,1.2187901346840027
