,Corrente,Seca,Imediata,Geral
mean,1.6397212415886082,1.3474127120454753,0.6483618484135186,0.9839629818329207
std,0.11312972813559982,0.12804669739231936,0.09664967514840829,0.04403693125644151
min,1.3720891078028914,1.0765202063495445,0.49414018233351464,0.879181683293999
25%,1.575636547421075,1.235742460093972,0.5583694928624446,0.9600851428467477
50%,1.6493151746483052,1.3712251728698646,0.6582870900073623,0.9984168871601324
75%,1.7070704420387415,1.434638093202682,0.7220962426660246,1.0175909336716966
max,1.9340352768854694,1.6414068472748014,0.9032362557594051,1.0431221733691811
