,Corrente,Seca,Imediata,Geral
mean,1.6881989457498983,1.3384179005616164,0.9160653094763324,0.8643785358111059
std,0.05032620332989475,0.051686365247548126,0.035288504097171644,0.012982717738623094
min,1.5950517296144437,1.2273337215742115,0.8351633597135761,0.8301451730553294
25%,1.6478155773674201,1.2995470976505366,0.8930919778663565,0.8540650109397881
50%,1.6842977354901079,1.3335519063369334,0.9181784711412413,0.8651156540267289
75%,1.7160580108910066,1.3744832081223803,0.9324700917164827,0.8728688676164089
max,1.8233310341488482,1.45382225966812,1.0038553913330264,0.8931173992340624
