,Corrente,Seca,Imediata,Geral
mean,1.9392717912018211,1.440437612534281,0.7836807493644258,1.4394476200566957
std,0.09268641764048953,0.10099816036849572,0.09980296881330158,0.06232168880024879
min,1.7668571102357602,1.2691860462369315,0.5989203496238216,1.3211761109441738
25%,1.900957160002637,1.3930737848113217,0.736268497745884,1.4111696079228024
50%,1.93832703733329,1.4349248775503294,0.7893490845231949,1.4382196043908109
75%,2.0096508542906726,1.5066614443280395,0.8664667899337325,1.4878815707570465
max,2.055257525095472,1.5829802306999559,0.8901187577757192,1.5105105792547953
