,Corrente,Seca,Imediata,Geral
mean,1.9616264289698784,1.6558137828099269,1.0869771226242542,1.1080503680829543
std,0.0997967296803612,0.10169881091404868,0.10697904230067223,0.03112321049561568
min,1.6558470774417229,1.4044888522189463,0.8836515108002414,0.979235270137962
25%,1.8939228337306704,1.5766911471102045,0.9981652497039324,1.107738850565518
50%,1.957856834446153,1.6678121153453578,1.0802264034605367,1.1113111117561554
75%,2.0306870345517805,1.741018867173814,1.1622875572171412,1.12917548782034
max,2.1658206153928523,1.8299739994161062,1.2891603618582634,1.1543923703736172
