,Corrente,Seca,Imediata,Geral
mean,2.1898157567790264,2.057243223229061,1.3621188652536451,1.5935613527092638
std,0.16088380094400537,0.16146231111713902,0.18681549770399103,0.10606420869798285
min,1.8713568875544944,1.704987726814553,0.8690439484048662,1.314990947785308
25%,2.0829015322202977,1.9600478701182351,1.2466206232103574,1.5222297547696553
50%,2.1730706859779336,2.0444362425494607,1.3634372669429156,1.6005132599402747
75%,2.3058416251038114,2.161468178351155,1.5017659348010919,1.6572699655088141
max,2.675817711807909,2.5022650312598635,1.8448600817154714,1.84877483849283
