,Corrente,Seca,Imediata,Geral
mean,1.1933822322100642,1.1471960906100855,0.6182621257142491,0.7416234678104837
std,0.030244747355791732,0.031784632326994924,0.036731235201349396,0.005100084865654596
min,1.1487039979927787,1.104096502922918,0.5108738290525063,0.7143306663847725
25%,1.1752900076457817,1.1278648434780307,0.5859994392209964,0.7395392285857999
50%,1.1836972505466643,1.133782138549011,0.617800533347557,0.7428830375608902
75%,1.2025053986970384,1.1579263588874364,0.6479472344663663,0.7452177202136347
max,1.311228768645433,1.2647898890335276,0.7115153885487575,0.7495907287263368
