,Corrente,Seca,Imediata,Geral
mean,1.2118714157543007,1.1638893827159618,0.620753609771906,0.7397326565402923
std,0.023929379523047002,0.02144183116689789,0.02514040460273995,0.003970020209711496
min,1.150763934300339,1.1069382642656151,0.5481247072280901,0.7251290957777504
25%,1.1952626437377012,1.149262231231869,0.6017253541634693,0.7372090944745794
50%,1.2115318881049768,1.1626345840085532,0.6200611137146644,0.7399275195053763
75%,1.2285308802717454,1.1783038682521287,0.6379875836368482,0.7426582121948658
max,1.280228772069026,1.2334589493058783,0.6991116582305545,0.7484577579935019
