,Corrente,Seca,Imediata,Geral
mean,1.4611270812829154,1.0384409444205,0.5149574223520199,0.9462258483352572
std,0.01575354910808817,0.013420412312993275,0.020547919383680117,0.01177411862033858
min,1.4375706959612289,0.9864255734568241,0.47931414121212695,0.9225427217509408
25%,1.4484606275335465,1.0309097556438909,0.4935440802608766,0.9356268339698262
50%,1.4528380157223104,1.044449175830221,0.5107045902252632,0.9416121248413739
75%,1.470123435464114,1.047090398701556,0.5292678660984699,0.9536593122305348
max,1.4930436965299931,1.0736391667633192,0.577573396622157,0.9706099890500465
