DT_REFER,Corrente,Seca,Imediata,Geral
2017Q1,1.4056474549219402,1.4008639311721722,0.8797154182060698,0.9397064755009303
2017Q2,1.275301078843752,1.2683562044308985,0.8026982432303648,0.8634575116662973
2017Q3,1.6034460767800458,1.5961833995308834,1.0641956774801948,0.9680233572366773
2017Q4,1.601473859717446,1.5960865183819397,1.1111352031231907,0.90999432887869
2018Q1,1.9645242172523665,1.9547669325065777,1.4379485579652809,1.0348306597206747
2018Q2,1.6796246882004746,1.6727846600774203,1.2000340594073828,0.9216682083455022
2018Q3,1.6094475908190042,1.603081512069808,1.1009132752626891,0.9923693996932638
2018Q4,1.308006129337696,1.3036372052340852,0.8874124960134213,0.8655967907569184
2019Q1,1.77539077763561,1.7693634090791228,1.335967643288147,0.8995932068111313
2019Q2,1.6723793361361632,1.6621859152804301,1.2412702188525804,0.802901280530331
2019Q3,1.7318731465386994,1.7185122992656656,1.2093222042689533,0.8892958809515698
2019Q4,2.167088621577151,2.1536890377433724,1.5436706534892972,0.9398424199582016
2020Q1,2.2995473332597873,2.286193708325021,1.798522979593655,0.8662247940602881
2020Q2,2.6889917560188192,2.6761481823930735,2.0740918316528885,0.8922599649732353
2020Q3,2.369899684388533,2.360110650039188,1.8164240927695396,0.9594945786261929
2020Q4,2.234830223758108,2.22523514741777,1.6081057061746715,0.9678180390671599
2021Q1,2.263743987736502,2.253749218698677,1.7613655616293227,0.9078492624989918
2021Q2,1.5855141673118947,1.57735763929344,1.1852226979888714,0.8258963663878157
2021Q3,2.005477203998317,1.9966942398848762,1.4797182160063442,0.8818543800451255
2021Q4,1.6914639853213476,1.6850424079862028,1.1641967120617156,0.8901654486050217
