,Corrente,Seca,Imediata,Geral
mean,1.0177741803635731,0.8796644096939525,0.2699319643979029,0.8291536442848744
std,0.04226115129985446,0.037575899380724954,0.029580711561615215,0.017379634757966764
min,0.885061974346174,0.8318214295581229,0.22313864290208033,0.7685239831436625
25%,0.9859971477391218,0.837657762216447,0.249473231592758,0.8164039551288252
50%,1.0337303084376623,0.8736659342964364,0.262935879477269,0.8328631380827953
75%,1.0483942380751845,0.9086205790458076,0.27365696314407223,0.8427426761900119
max,1.06232518327128,0.9947648771250286,0.36209382247862915,0.8573648673672569
