Liquidez,Teste,Estatística,Valor p
Corrente,Teste t,-3.009073476125833,0.008808457207848381
Corrente,Teste H,7.010906612133608,0.008101464471419762
Seca,Teste t,-2.9322543352988983,0.010298066758516277
Seca,Teste H,6.028220858895708,0.014078916927972853
Imediata,Teste t,-3.8675504342950293,0.0015185206148286183
Imediata,Teste H,8.62399454669393,0.003317635110487674
Geral,Teste t,-4.280671318720969,0.000656863399758105
Geral,Teste H,11.034355828220853,0.0008943874895291841
