,Corrente,Seca,Imediata,Geral
mean,2.4325417833470744,2.18398430649785,1.2617742690060856,1.3602152471915108
std,0.16562783464405204,0.15225995307516985,0.13498834832861856,0.13861404606750094
min,2.0324340729252572,1.8951413301493498,1.0224229755866463,1.0028659432236147
25%,2.3008089810270405,2.0609003592848305,1.153981041528372,1.2733499456688735
50%,2.428874682419947,2.184693720281549,1.2479023683932724,1.3679775851588871
75%,2.5384277774303796,2.311163478240558,1.347933496648905,1.4565291385152552
max,2.8357714928719178,2.5414152627324755,1.6403369418399494,1.7054543955152635
