,Corrente,Seca,Imediata,Geral
mean,1.9379586112797125,1.4339433063437759,0.7752844517402913,1.4433153334742408
std,0.03222673514118581,0.032219972059807284,0.03282390676455182,0.019464514100101284
min,1.8517248869073635,1.359739873197388,0.6963918083695779,1.4067985930519589
25%,1.9168390973373115,1.4108308172398274,0.7546723782576832,1.42692725514351
50%,1.9380905025599033,1.4314436769315035,0.7774957254670151,1.4412083743943314
75%,1.9577277815345142,1.4591156332537252,0.79658233863944,1.4576113907300314
max,2.0230954384058353,1.5044010461400412,0.8592598282338056,1.4904073025034594
